vehicle_id,vehicle_model,engine_temperature,speed,latitude,longitude,battery_efficiency,timestamp
VH_04977,Ford F-150,72.1,134.0,-88.755532,-57.829365,89.5,2024-11-01 03:49:39
VH_04978,BMW X5,98.5,141.7,-48.625763,24.366989,89.6,2024-11-20 12:10:43
VH_04979,Mercedes EQS,84.7,104.5,40.563843,-108.868159,90.7,2024-11-20 18:19:54
VH_04980,Hyundai Ioniq,65.7,158.0,76.651437,-8.97707,73.9,2024-11-08 20:00:14
VH_04981,Ford F-150,108.6,140.6,-71.412285,-152.93062,80.4,2024-11-11 01:48:17
VH_04982,Tesla Model 3,71.1,123.9,6.287199,-167.695812,75.2,2024-11-10 17:07:50
VH_04983,Chevrolet Bolt,63.8,9.2,-47.066065,1.316823,72.2,2024-11-23 23:44:18
VH_04984,Chevrolet Bolt,87.3,2.4,1.962015,-68.482403,99.8,2024-11-23 22:00:34
VH_04985,Hyundai Ioniq,114.8,123.4,5.535722,-154.456055,80.2,2024-11-02 11:16:52
VH_04986,Chevrolet Bolt,65.3,86.5,-76.58328,11.190872,90.1,2024-11-22 13:33:53
VH_04987,Toyota Camry,73.3,116.7,-30.791632,48.31297,76.7,2024-11-03 19:24:56
VH_04988,BMW X5,113.6,173.8,52.701285,103.372991,89.4,2024-11-26 02:13:24
VH_04989,Toyota Camry,85.5,62.7,16.841724,-91.768904,93.2,2024-11-29 15:28:12
VH_04990,Honda Civic,68.9,170.4,49.730866,-164.614488,75.0,2024-11-15 14:07:19
VH_04991,Honda Civic,84.9,154.8,-74.610517,-24.546582,96.7,2024-11-08 17:35:14
VH_04992,BMW X5,63.1,125.1,-0.306448,-169.430924,90.4,2024-11-14 13:34:09
VH_04993,Tesla Model 3,62.2,15.2,36.675739,-152.114369,74.5,2024-11-01 01:01:11
VH_04994,Tesla Model 3,86.3,178.5,69.654881,-122.95384,99.6,2024-11-10 18:49:05
VH_04995,BMW X5,67.7,98.7,-34.63729,-61.298485,75.6,2024-11-22 18:44:34
VH_04996,Honda Civic,118.5,76.6,-77.359666,153.600592,94.1,2024-11-07 07:23:02
VH_04997,Chevrolet Bolt,87.6,73.3,36.629512,170.722102,75.6,2024-11-17 02:36:14
VH_04998,Tesla Model 3,102.4,73.4,12.421988,29.566626,82.8,2024-11-24 00:51:11
VH_04999,Tesla Model 3,101.9,106.9,-44.818593,-101.050476,96.6,2024-11-20 15:28:12
VH_05000,Toyota Camry,74.6,44.4,43.44072,119.805118,82.5,2024-11-05 03:45:27
VH_05001,Toyota Camry,90.4,63.6,-28.322319,-16.960795,91.4,2024-11-26 11:10:50
VH_05002,Mercedes EQS,68.3,109.7,83.616955,1.836531,82.4,2024-11-27 00:09:45
VH_05003,Honda Civic,115.7,92.4,35.61424,-21.667809,79.4,2024-11-28 10:56:16
VH_05004,Honda Civic,71.4,111.5,88.105635,-166.488629,73.9,2024-11-13 23:03:10
VH_05005,Ford F-150,70.9,149.9,-19.811184,50.555418,74.7,2024-11-24 06:31:42
VH_05006,Tesla Model 3,70.4,59.9,82.72879,19.940858,97.4,2024-11-20 07:39:40
VH_05007,Tesla Model 3,103.4,173.3,-11.131483,-32.027466,92.9,2024-11-29 14:21:04
VH_05008,Ford F-150,73.4,142.6,88.710754,81.444947,70.9,2024-11-11 09:10:39
VH_05009,Mercedes EQS,65.4,28.2,19.970258,115.915105,98.1,2024-11-25 21:06:52
VH_05010,Mercedes EQS,79.1,154.5,-87.267654,-31.246665,95.6,2024-11-30 20:11:57
VH_05011,Tesla Model 3,87.8,176.5,65.992664,125.266585,92.4,2024-11-11 01:08:49
VH_05012,Hyundai Ioniq,72.4,14.4,-66.977085,-70.563437,75.0,2024-11-23 20:41:41
VH_05013,Hyundai Ioniq,95.3,32.7,72.320227,-156.254683,98.2,2024-11-19 03:08:09
VH_05014,Ford F-150,81.9,85.5,3.856896,-103.612206,74.5,2024-11-04 11:00:09
VH_05015,Mercedes EQS,101.1,119.9,30.534895,91.611487,93.5,2024-11-20 03:23:10
VH_05016,BMW X5,113.4,178.3,-3.807906,8.413534,88.8,2024-11-14 18:42:28
VH_05017,Tesla Model 3,94.3,1.2,-84.837283,-24.627569,81.4,2024-11-06 15:39:29
VH_05018,Honda Civic,118.4,121.3,-77.96905,-56.565886,99.5,2024-11-22 09:13:32
VH_05019,BMW X5,61.3,124.7,-37.209076,69.702897,81.3,2024-11-23 11:27:37
VH_05020,Ford F-150,65.5,15.2,-51.674008,93.292998,96.9,2024-11-19 18:57:53
VH_05021,Tesla Model 3,118.5,59.1,-30.168037,105.151167,77.9,2024-11-01 19:27:35
VH_05022,Tesla Model 3,71.4,139.5,-57.481497,-172.296925,75.8,2024-11-26 11:32:31
VH_05023,Honda Civic,108.8,55.9,36.797358,162.936015,87.7,2024-11-19 07:25:51
VH_05024,Honda Civic,92.8,140.7,78.717572,112.627337,73.5,2024-11-23 15:13:25
VH_05025,Mercedes EQS,91.1,6.5,-70.563667,50.192928,75.8,2024-11-11 19:52:48
VH_05026,Hyundai Ioniq,91.6,46.8,-71.046348,108.718565,81.7,2024-11-28 08:49:23
VH_05027,Honda Civic,112.0,110.2,65.869937,-123.060392,92.3,2024-11-30 11:35:16
VH_05028,Honda Civic,61.3,116.4,-37.580444,-102.438503,98.2,2024-11-08 22:17:16
VH_05029,Tesla Model 3,71.8,178.9,38.336157,-61.070802,83.2,2024-11-30 15:40:08
VH_05030,Tesla Model 3,115.2,85.6,-28.325086,-40.549816,95.6,2024-11-28 00:58:12
VH_05031,Mercedes EQS,116.3,10.3,25.314301,158.81409,80.5,2024-11-26 13:51:38
VH_05032,Tesla Model 3,86.5,13.3,32.581907,-140.702696,93.6,2024-11-14 19:50:14
VH_05033,Ford F-150,83.9,82.0,81.79101,178.837132,88.2,2024-11-29 03:45:40
VH_05034,Honda Civic,98.6,133.8,39.512388,-132.263934,96.1,2024-11-19 14:15:46
VH_05035,Chevrolet Bolt,88.1,106.1,-5.102512,-61.763085,83.5,2024-11-06 17:47:40
VH_05036,Honda Civic,61.8,108.9,-29.793087,61.205754,97.7,2024-11-27 02:55:26
VH_05037,Toyota Camry,113.0,50.0,-36.335008,21.534386,92.1,2024-11-07 17:04:10
VH_05038,Mercedes EQS,95.3,72.7,-39.810557,-136.410377,90.3,2024-11-19 18:45:00
VH_05039,Chevrolet Bolt,106.0,93.8,61.412216,37.560606,87.5,2024-11-30 05:59:27
VH_05040,Ford F-150,91.2,86.2,-13.702259,23.344236,72.4,2024-11-15 10:03:03
VH_05041,Honda Civic,101.6,58.2,-83.129267,80.940107,88.7,2024-11-30 14:35:26
VH_05042,BMW X5,76.9,52.4,-6.036336,-112.947238,71.6,2024-11-07 16:26:26
VH_05043,Ford F-150,76.4,130.7,-3.523896,-31.692673,71.8,2024-11-17 05:11:29
VH_05044,Honda Civic,109.6,29.4,-4.454344,145.739061,83.7,2024-11-05 09:17:07
VH_05045,Chevrolet Bolt,74.7,22.3,-44.540883,107.224889,77.2,2024-11-27 12:17:50
VH_05046,BMW X5,93.5,158.8,-48.89021,-30.994163,98.5,2024-11-30 13:53:56
VH_05047,Ford F-150,100.6,3.3,27.391355,-46.051792,84.8,2024-11-23 06:49:59
VH_05048,Mercedes EQS,,129.5,-25.518861,-141.727696,87.3,2024-11-11 11:04:01
VH_05049,BMW X5,96.0,31.2,-31.984374,168.627364,83.6,2024-11-30 16:58:56
VH_05050,Chevrolet Bolt,120.0,86.1,48.88196,98.351159,94.3,2024-11-12 21:14:42
VH_05051,Tesla Model 3,118.9,140.0,-77.93124,-34.828116,82.2,2024-11-22 08:13:08
VH_05052,Hyundai Ioniq,111.1,74.0,-17.324219,-96.324336,76.8,2024-11-28 06:26:17
VH_05053,Chevrolet Bolt,107.5,21.5,-88.136877,-108.7621,92.3,2024-11-20 21:46:17
VH_05054,Hyundai Ioniq,101.1,110.7,-14.151766,-170.198681,77.6,2024-11-20 05:57:50
VH_05055,Tesla Model 3,109.5,102.1,-8.548496,99.983553,76.7,2024-11-15 09:57:49
VH_05056,Hyundai Ioniq,117.3,44.7,-43.792664,22.73252,80.1,2024-11-06 00:13:10
VH_05057,Honda Civic,99.2,68.5,-81.2886,14.714997,70.9,2024-11-04 16:50:44
VH_05058,Chevrolet Bolt,111.8,110.8,71.412016,150.439649,74.9,2024-11-01 10:39:45
VH_05059,Tesla Model 3,107.4,106.1,58.107367,-52.073848,95.8,2024-11-16 14:23:41
VH_05060,Tesla Model 3,98.0,71.9,-13.263057,-29.24419,71.2,2024-11-04 20:46:37
VH_05061,Mercedes EQS,112.6,33.9,51.414165,-66.190693,94.2,2024-11-01 16:59:16
VH_05062,Tesla Model 3,113.5,22.1,-33.613074,-15.778067,85.4,2024-11-13 22:57:01
VH_05063,Toyota Camry,68.7,76.2,-14.896332,124.418165,89.5,2024-11-09 11:22:13
VH_05064,Mercedes EQS,108.9,131.1,61.546221,87.394346,75.9,2024-11-12 17:22:41
VH_05065,BMW X5,109.7,78.5,61.457739,-68.143341,74.6,2024-11-05 13:08:38
VH_05066,Ford F-150,75.4,57.7,-19.12712,-43.84592,82.4,2024-11-09 12:10:40
VH_05067,Honda Civic,110.5,164.5,48.839379,-160.902211,82.4,2024-11-04 04:06:50
VH_05068,Hyundai Ioniq,,14.0,-34.75432,49.073612,98.1,2024-11-24 15:12:24
VH_05069,Tesla Model 3,100.1,114.9,-23.65166,-129.40073,77.7,2024-11-21 18:41:13
VH_05070,Ford F-150,113.6,65.2,-12.692107,-157.122849,94.5,2024-11-03 23:43:00
VH_05071,Toyota Camry,105.6,50.5,86.188052,-16.213965,75.2,2024-11-13 15:16:55
VH_05072,Ford F-150,63.1,157.1,79.820421,91.322671,88.5,2024-11-25 18:21:02
VH_05073,Ford F-150,66.9,54.0,-52.171802,-59.779369,76.4,2024-11-13 17:25:32
VH_05074,Chevrolet Bolt,80.6,128.7,57.328941,-134.866115,99.6,2024-11-21 12:38:23
VH_05075,Ford F-150,98.8,89.4,88.153348,-149.523266,92.8,2024-11-25 14:26:44
VH_05076,BMW X5,102.7,143.1,62.426386,-91.849057,92.9,2024-11-03 02:31:36
VH_05077,Tesla Model 3,76.4,15.9,66.499776,-65.774918,81.2,2024-11-27 00:06:27
VH_05078,Toyota Camry,68.3,46.9,46.478194,61.783196,79.5,2024-11-14 01:54:52
VH_05079,Ford F-150,81.1,23.6,-17.726979,-171.689892,88.8,2024-11-21 21:52:06
VH_05080,Chevrolet Bolt,97.5,140.8,-27.219925,33.073041,76.6,2024-11-22 08:12:18
VH_05081,Tesla Model 3,74.3,0.2,-68.609996,12.652166,81.4,2024-11-12 01:31:23
VH_05082,Tesla Model 3,95.8,45.0,70.566772,93.041877,86.4,2024-11-16 13:18:46
VH_05083,Chevrolet Bolt,61.0,105.2,-60.316357,147.965216,92.6,2024-11-06 05:12:25
VH_05084,Chevrolet Bolt,116.0,8.6,-5.008785,-1.256397,70.5,2024-11-17 14:46:23
VH_05085,Honda Civic,94.9,152.8,-46.819024,-82.235955,91.9,2024-11-11 03:41:57
VH_05086,BMW X5,104.8,28.6,-20.093817,-170.961052,79.9,2024-11-18 16:26:46
VH_05087,Tesla Model 3,82.1,62.3,77.123332,177.369366,94.6,2024-11-25 12:21:20
VH_05088,Ford F-150,89.9,69.2,-27.881991,152.680597,86.4,2024-11-11 15:53:57
VH_05089,Toyota Camry,108.6,107.0,18.425224,98.23677,76.2,2024-11-02 10:21:06
VH_05090,Ford F-150,81.1,174.8,0.825137,-52.743675,83.3,2024-11-22 08:30:36
VH_05091,Hyundai Ioniq,71.2,158.5,79.243194,-174.554717,95.4,2024-11-17 12:15:06
VH_05092,Ford F-150,103.6,149.5,-46.39518,-19.548788,76.0,2024-11-04 10:56:14
VH_05093,Chevrolet Bolt,93.7,146.5,23.609266,31.864766,93.0,2024-11-26 08:54:28
VH_05094,Toyota Camry,105.4,114.3,41.623531,119.728115,92.6,2024-11-17 13:50:39
VH_05095,Hyundai Ioniq,69.4,57.5,44.358652,50.518874,70.1,2024-11-11 03:44:03
VH_05096,Tesla Model 3,86.9,169.1,55.301987,2.726786,80.7,2024-11-22 22:37:00
VH_05097,Toyota Camry,63.2,104.4,66.723244,59.23115,71.0,2024-11-17 13:45:41
VH_05098,Tesla Model 3,99.8,22.8,-44.625032,105.53389,87.6,2024-11-03 06:45:14
VH_05099,Toyota Camry,118.9,37.5,-86.243457,-36.395879,77.8,2024-11-26 20:57:05
VH_05100,Toyota Camry,119.7,34.2,-59.805572,-126.34365,88.9,2024-11-13 09:33:46
VH_05101,Tesla Model 3,106.7,2.3,-4.020297,48.762327,87.2,2024-11-04 22:01:47
VH_05102,Honda Civic,99.2,134.8,-89.925068,-155.675714,71.7,2024-11-10 12:11:29
VH_05103,BMW X5,89.3,32.4,32.603404,53.625097,92.0,2024-11-13 06:23:14
VH_05104,Chevrolet Bolt,113.6,14.9,24.951889,173.493826,82.5,2024-11-21 09:40:48
VH_05105,Toyota Camry,64.0,5.3,34.988221,-100.844988,75.5,2024-11-17 14:03:10
VH_05106,Ford F-150,68.1,126.2,-85.510907,-90.732591,98.6,2024-11-10 08:35:57
VH_05107,BMW X5,,0.9,42.571904,-151.180599,96.0,2024-11-11 17:43:26
VH_05108,Ford F-150,79.8,178.1,78.281339,-158.610625,98.6,2024-11-15 07:56:24
VH_05109,Ford F-150,104.3,157.7,38.041557,-83.594839,98.5,2024-11-27 16:36:35
VH_05110,Toyota Camry,108.2,26.7,64.318821,-95.34918,81.9,2024-11-07 19:27:19
VH_05111,Tesla Model 3,111.1,54.1,60.619699,-89.231907,78.4,2024-11-06 14:46:42
VH_05112,Tesla Model 3,62.9,70.8,-12.589448,165.380796,77.1,2024-11-22 23:55:58
VH_05113,Tesla Model 3,113.1,29.6,-43.985393,15.618219,71.2,2024-11-23 06:55:37
VH_05114,Ford F-150,96.5,90.7,-43.701495,43.435156,98.3,2024-11-26 21:03:50
VH_05115,Tesla Model 3,103.6,118.0,-7.901967,84.545917,93.0,2024-11-14 04:13:53
VH_05116,Ford F-150,112.2,77.1,-30.412395,46.726029,83.6,2024-11-18 16:51:35
VH_05117,BMW X5,61.3,40.5,41.670613,-36.552547,83.8,2024-11-16 13:03:36
VH_05118,Ford F-150,105.0,165.8,48.278077,155.399776,99.3,2024-11-02 00:09:05
VH_05119,BMW X5,105.7,128.9,15.115587,45.293241,92.3,2024-11-24 10:49:55
VH_05120,BMW X5,92.4,153.6,-33.392082,-101.803571,71.3,2024-11-01 05:11:42
VH_05121,BMW X5,110.4,34.8,67.855864,-171.070381,88.4,2024-11-27 10:28:10
VH_05122,Ford F-150,107.3,152.8,-89.613948,-124.590678,98.6,2024-11-23 17:58:19
VH_05123,Mercedes EQS,75.7,62.5,56.239031,99.294693,83.0,2024-11-15 02:35:24
VH_05124,Honda Civic,65.4,76.4,5.220642,-57.060437,73.1,2024-11-07 20:21:04
VH_05125,Tesla Model 3,98.1,9.5,61.683713,-54.375108,74.9,2024-11-24 01:03:56
VH_05126,Chevrolet Bolt,70.5,69.9,-49.477495,-90.649283,70.9,2024-11-03 13:40:09
VH_05127,Ford F-150,104.9,46.5,77.981716,123.448026,89.1,2024-11-01 15:09:34
VH_05128,BMW X5,101.5,128.4,68.497708,-151.533206,75.0,2024-11-18 19:58:35
VH_05129,Hyundai Ioniq,78.2,126.4,-48.300221,-36.789206,79.6,2024-11-23 13:05:41
VH_05130,Tesla Model 3,67.6,18.0,-9.860015,72.852438,85.5,2024-11-01 00:55:17
VH_05131,Ford F-150,114.0,173.6,63.186047,133.947677,100.0,2024-11-21 19:42:57
VH_05132,Tesla Model 3,114.8,23.2,-29.911358,155.559884,84.5,2024-11-22 22:09:05
VH_05133,BMW X5,60.7,137.7,78.479096,12.28737,85.8,2024-11-22 00:38:57
VH_05134,Tesla Model 3,119.5,149.7,-71.847025,-9.842656,77.1,2024-11-30 11:03:45
VH_05135,Honda Civic,85.7,102.5,-55.542514,-12.019123,99.3,2024-11-17 15:22:54
VH_05136,Honda Civic,87.6,166.6,6.906326,120.455323,89.2,2024-11-24 20:25:15
VH_05137,Toyota Camry,108.7,39.8,59.332971,-45.386241,81.6,2024-11-19 17:25:37
VH_05138,Tesla Model 3,103.5,175.3,27.146414,56.371377,92.2,2024-11-02 11:06:24
VH_05139,Honda Civic,100.6,3.1,20.706245,76.493888,99.0,2024-11-22 08:30:55
VH_05140,Hyundai Ioniq,108.6,63.2,89.206712,-144.86548,88.3,2024-11-19 10:42:28
VH_05141,Tesla Model 3,97.9,40.1,-49.752591,54.180033,84.6,2024-11-24 20:24:57
VH_05142,Mercedes EQS,103.1,75.3,36.363286,-49.89672,98.9,2024-11-30 13:07:07
VH_05143,Chevrolet Bolt,80.7,123.3,64.527905,-97.162585,93.3,2024-11-15 03:17:08
VH_05144,Tesla Model 3,67.5,136.2,33.008183,28.679227,99.2,2024-11-01 20:09:57
VH_05145,BMW X5,92.9,137.5,-74.323908,79.070231,91.9,2024-11-20 07:14:37
VH_05146,Hyundai Ioniq,109.7,163.5,-85.191817,154.844202,86.1,2024-11-18 01:21:47
VH_05147,Tesla Model 3,98.3,38.8,77.590371,-81.319844,87.0,2024-11-20 18:40:10
VH_05148,Mercedes EQS,86.1,11.0,89.324681,8.028513,83.3,2024-11-13 01:54:18
VH_05149,BMW X5,68.7,162.4,-43.093981,73.379519,83.9,2024-11-08 00:03:30
VH_05150,BMW X5,92.2,134.1,-46.545636,42.204297,78.6,2024-11-15 15:10:52
VH_05151,Chevrolet Bolt,98.4,25.2,5.088159,82.572425,85.7,2024-11-02 04:10:22
VH_05152,Toyota Camry,117.0,31.0,62.736388,-142.470732,90.2,2024-11-28 04:37:22
VH_05153,Ford F-150,62.4,56.2,-42.333627,104.263961,81.3,2024-11-22 06:23:52
VH_05154,Chevrolet Bolt,72.3,18.4,76.439075,-58.457172,72.9,2024-11-28 04:54:48
VH_05155,Tesla Model 3,83.6,72.4,-42.128541,-87.802064,73.1,2024-11-22 11:20:41
VH_05156,Toyota Camry,104.5,47.0,87.716194,-26.882796,91.5,2024-11-07 06:21:45
VH_05157,Toyota Camry,110.7,72.2,53.689835,158.42894,73.4,2024-11-29 18:34:00
VH_05158,Tesla Model 3,88.6,13.0,-71.223819,-46.235965,89.7,2024-11-27 20:43:38
VH_05159,Hyundai Ioniq,75.6,81.8,38.104658,120.243667,70.2,2024-11-02 02:48:25
VH_05160,Tesla Model 3,113.1,46.8,-30.145444,9.556523,71.3,2024-11-21 04:39:37
VH_05161,Tesla Model 3,92.1,93.2,-69.294367,16.424667,77.5,2024-11-09 16:19:03
VH_05162,Toyota Camry,62.8,96.4,-47.722851,-53.946895,78.6,2024-11-09 13:35:29
VH_05163,Ford F-150,112.4,23.0,-43.898135,-134.352812,94.8,2024-11-27 06:24:23
VH_05164,Honda Civic,83.2,2.8,-55.980292,-48.747918,77.4,2024-11-06 05:41:37
VH_05165,Chevrolet Bolt,102.0,63.5,-16.67089,110.668063,73.0,2024-11-29 02:14:04
VH_05166,BMW X5,62.0,18.0,31.244909,-13.508622,76.7,2024-11-04 20:37:22
VH_05167,Ford F-150,109.7,91.2,27.409471,158.635615,79.4,2024-11-13 03:44:17
VH_05168,Toyota Camry,119.0,127.8,31.356107,-131.519299,84.2,2024-11-07 13:49:31
VH_05169,Chevrolet Bolt,118.8,125.5,74.615014,-41.33661,85.1,2024-11-17 09:54:51
VH_05170,Tesla Model 3,110.0,0.8,16.315848,65.213504,78.5,2024-11-24 15:55:27
VH_05171,Mercedes EQS,116.6,2.5,4.708956,56.526603,70.9,2024-11-27 02:39:08
VH_05172,Toyota Camry,69.6,101.9,-81.949641,-35.15181,94.8,2024-11-30 08:54:05
VH_05173,Toyota Camry,83.3,100.1,-36.825141,-124.360874,87.0,2024-11-23 13:16:44
VH_05174,Toyota Camry,79.3,147.9,25.191986,19.835047,99.0,2024-11-26 11:17:43
VH_05175,Hyundai Ioniq,,30.3,9.024548,-41.459899,82.6,2024-11-21 02:24:30
VH_05176,Ford F-150,60.8,1.5,14.33059,-170.739157,96.1,2024-11-26 12:27:44
VH_05177,Ford F-150,90.7,1.2,-45.462799,-179.83363,97.8,2024-11-23 03:21:13
VH_05178,BMW X5,92.8,71.5,4.300486,-7.537558,74.8,2024-11-08 12:06:12
VH_05179,Ford F-150,105.3,34.3,-8.225392,-157.890911,95.8,2024-11-04 00:50:32
VH_05180,Chevrolet Bolt,85.4,132.8,79.116823,-106.175341,91.2,2024-11-23 16:32:01
VH_05181,Chevrolet Bolt,98.9,30.1,-24.069973,-155.126005,95.5,2024-11-04 06:56:53
VH_05182,Tesla Model 3,119.5,10.7,-89.530488,100.295353,96.8,2024-11-23 01:20:52
VH_05183,Hyundai Ioniq,97.2,30.0,57.860453,33.966865,95.5,2024-11-08 12:13:11
VH_05184,Hyundai Ioniq,84.5,59.8,48.403955,-94.424008,87.5,2024-11-19 22:53:55
VH_05185,Tesla Model 3,95.0,161.2,57.606296,-4.562055,89.7,2024-11-30 21:25:08
VH_05186,Toyota Camry,96.5,9.5,-64.656796,98.591818,76.9,2024-11-12 15:20:22
VH_05187,Honda Civic,111.0,90.7,-8.002933,167.890653,96.8,2024-11-11 17:33:35
VH_05188,Tesla Model 3,99.3,116.6,56.887417,-144.919375,83.0,2024-11-30 02:53:57
VH_05189,Tesla Model 3,79.3,163.8,-2.115046,-105.135719,90.9,2024-11-08 06:16:51
VH_05190,BMW X5,65.2,129.5,18.261256,92.879003,99.4,2024-11-30 14:22:36
VH_05191,Tesla Model 3,85.7,101.9,22.899108,-123.542532,71.3,2024-11-23 12:50:02
VH_05192,Chevrolet Bolt,115.0,110.7,41.507192,-145.483652,79.8,2024-11-13 18:43:08
VH_05193,Toyota Camry,64.9,12.8,81.428518,165.024117,84.2,2024-11-08 20:26:13
VH_05194,Ford F-150,80.2,92.9,6.486142,-5.887427,87.6,2024-11-03 02:00:47
VH_05195,Honda Civic,94.6,31.4,-56.907182,148.073708,85.5,2024-11-20 07:30:28
VH_05196,Toyota Camry,92.4,4.0,69.348877,56.442993,99.6,2024-11-03 17:01:02
VH_05197,Ford F-150,99.7,64.0,54.389864,-151.079914,97.1,2024-11-14 20:18:38
VH_05198,Toyota Camry,117.9,118.4,88.979805,-19.309157,90.6,2024-11-30 22:44:58
VH_05199,BMW X5,80.6,147.5,35.549917,-45.499932,89.1,2024-11-25 06:47:47
VH_05200,Hyundai Ioniq,101.3,48.3,57.231204,82.410883,70.0,2024-11-17 11:30:00
VH_05201,Tesla Model 3,93.7,23.0,-52.008498,128.588016,78.2,2024-11-10 02:08:31
VH_05202,Chevrolet Bolt,98.7,123.0,51.249971,64.218229,70.1,2024-11-17 17:54:00
VH_05203,Toyota Camry,101.6,70.8,27.15778,145.493084,79.2,2024-11-14 01:46:29
VH_05204,Ford F-150,63.0,169.0,55.587375,-9.706301,84.5,2024-11-08 17:38:22
VH_05205,Mercedes EQS,92.0,87.2,-7.545849,-92.586226,96.9,2024-11-03 15:20:03
VH_05206,Ford F-150,91.9,60.0,-66.234389,13.175058,70.9,2024-11-30 23:59:24
VH_05207,Tesla Model 3,107.1,10.2,38.90102,118.628358,77.5,2024-11-23 08:10:34
VH_05208,Tesla Model 3,106.2,14.5,-87.415381,-84.90364,93.2,2024-11-03 05:04:52
VH_05209,Toyota Camry,69.4,2.8,50.577396,22.921663,96.3,2024-11-23 04:04:46
VH_05210,Tesla Model 3,119.0,148.7,88.678049,98.867921,92.5,2024-11-25 07:59:55
VH_05211,Mercedes EQS,82.7,172.4,-25.21446,-51.397226,74.2,2024-11-25 16:56:18
VH_05212,Mercedes EQS,79.4,69.2,7.309164,-171.190781,98.7,2024-11-19 15:59:33
VH_05213,BMW X5,118.1,85.9,-59.795318,-35.691715,96.2,2024-11-25 18:22:05
VH_05214,Tesla Model 3,73.4,9.2,-58.364605,-53.153767,82.2,2024-11-13 20:46:11
VH_05215,BMW X5,75.0,51.4,21.906739,-54.316084,87.5,2024-11-25 16:42:21
VH_05216,Toyota Camry,87.3,51.6,-68.712264,71.693903,81.2,2024-11-16 23:14:37
VH_05217,Ford F-150,83.1,137.7,-3.171153,-26.136277,97.3,2024-11-06 03:23:14
VH_05218,Tesla Model 3,91.4,106.3,26.699822,-108.783527,89.3,2024-11-18 16:03:28
VH_05219,Tesla Model 3,80.9,101.5,-60.564234,26.951924,98.2,2024-11-10 06:28:33
VH_05220,BMW X5,115.9,27.3,-76.219747,60.383959,83.8,2024-11-23 10:17:24
VH_05221,Ford F-150,64.9,1.0,-70.569979,69.675712,83.2,2024-11-23 08:51:06
VH_05222,Hyundai Ioniq,109.1,68.2,59.367913,16.381411,99.2,2024-11-29 19:02:36
VH_05223,Chevrolet Bolt,96.2,78.9,89.058656,-99.593423,82.5,2024-11-14 04:05:31
VH_05224,Toyota Camry,119.9,37.0,24.455793,99.19787,81.7,2024-11-26 02:05:30
VH_05225,Toyota Camry,72.7,91.0,-75.330782,47.467202,72.7,2024-11-26 13:21:07
VH_05226,Toyota Camry,108.3,69.0,84.16467,-66.099598,90.2,2024-11-27 04:45:26
VH_05227,Tesla Model 3,64.9,111.3,24.206301,-121.476976,72.0,2024-11-22 16:49:19
VH_05228,Mercedes EQS,104.2,115.2,-85.014368,-64.337064,89.9,2024-11-07 12:18:47
VH_05229,BMW X5,61.2,57.3,62.261164,-72.290964,74.2,2024-11-26 19:16:15
VH_05230,Honda Civic,78.1,60.5,-23.876599,94.506336,98.3,2024-11-21 13:21:56
VH_05231,Honda Civic,82.5,156.8,-73.067054,-118.594804,85.5,2024-11-12 00:38:50
VH_05232,Ford F-150,91.1,81.2,-52.25318,101.265113,90.8,2024-11-12 17:40:54
VH_05233,Toyota Camry,115.1,19.6,42.583879,95.372459,99.7,2024-11-16 21:53:38
VH_05234,Tesla Model 3,70.3,31.8,-23.439527,5.879512,98.9,2024-11-09 19:01:32
VH_05235,BMW X5,79.2,90.0,75.071385,95.708337,99.8,2024-11-23 14:01:54
VH_05236,Honda Civic,72.5,18.5,50.994949,34.894515,85.4,2024-11-20 23:36:44
VH_05237,Ford F-150,89.7,9.8,-53.003835,-12.718109,89.0,2024-11-02 14:47:37
VH_05238,Honda Civic,104.6,8.0,-21.538954,101.223102,95.6,2024-11-19 19:54:05
VH_05239,Toyota Camry,77.8,37.4,-39.629704,-30.557259,75.4,2024-11-19 05:19:40
VH_05240,Mercedes EQS,72.5,130.4,-18.34571,-153.418848,82.1,2024-11-09 16:48:57
VH_05241,BMW X5,92.8,169.7,-83.208698,-118.420112,74.5,2024-11-18 11:24:53
VH_05242,Honda Civic,112.6,48.4,25.169192,81.910268,98.4,2024-11-05 15:03:18
VH_05243,Toyota Camry,99.0,120.3,76.137938,-48.291888,77.9,2024-11-16 03:29:41
VH_05244,BMW X5,70.2,9.2,69.052258,-128.983816,91.7,2024-11-12 22:23:43
VH_05245,Tesla Model 3,99.3,27.7,-59.677692,-167.208666,79.6,2024-11-18 11:39:23
VH_05246,Chevrolet Bolt,113.8,8.2,-16.990865,-152.33075,73.5,2024-11-11 22:56:38
VH_05247,Toyota Camry,60.3,65.8,5.548829,37.553587,84.2,2024-11-09 00:23:27
VH_05248,Honda Civic,63.1,88.5,45.361717,-29.22122,93.8,2024-11-11 22:41:11
VH_05249,Tesla Model 3,82.0,64.4,-46.824962,-46.571523,86.6,2024-11-26 12:37:11
VH_05250,BMW X5,93.4,158.9,20.254368,100.047819,78.9,2024-11-19 21:51:24
VH_05251,Toyota Camry,62.5,157.4,38.982739,-4.200809,98.8,2024-11-10 19:51:29
VH_05252,Chevrolet Bolt,60.2,112.3,42.189859,-134.721508,88.9,2024-11-01 01:07:44
VH_05253,BMW X5,77.3,54.7,-7.928772,147.248359,70.8,2024-11-23 02:05:27
