vehicle_id,vehicle_model,engine_temp,speed,latitude,longitude,battery_efficiency,miles
EV-078,Nexon EV,30.3,0,12.98689,80.136,3.27,9627.3
EV-074,XUV400,34.8,54.6,13.11039,80.27577,3.81,5396.6
EV-066,XUV400,25.1,40,13.19856,80.35048,4.35,12258.4
EV-046,Model Y,38.1,47.8,13.00576,80.29698,3.66,1343.4
EV-009,Model 3,42.5,40,13.10737,80.34677,3.41,4362.5
EV-003,XUV400,35.7,26.6,13.18628,80.23762,4.75,14783.4
EV-085,Ioniq 5,38.9,61.3,12.9903,80.2773,3.39,12215.9
EV-026,Nexon EV,36.2,29.1,13.14653,80.27204,3.96,14094
EV-072,Kona Electric,35.8,47.6,13.06494,80.12658,3.76,8923.9
EV-048,Model Y,39,50.1,13.16361,80.41381,3.36,6118
EV-066,XUV400,36.8,57.2,13.01674,80.3665,4.12,14695.5
EV-070,Kona Electric,33.2,47.8,13.08198,80.34497,3.24,4644.8
EV-028,Model 3,33,11.7,12.96122,80.37349,4.45,11362.4
EV-093,Model Y,37.9,53.1,13.11768,80.23335,3.95,8375.3
EV-026,Nexon EV,43.2,15.6,13.1186,80.33436,3.89,3431.5
EV-025,XUV400,35,58.3,13.12596,80.23316,3.63,267.2
EV-012,MG ZS EV,35.8,38,13.12203,80.28254,4.18,5759.5
EV-005,MG ZS EV,36.1,45,13.07541,80.13132,3.74,8217.5
EV-098,Ioniq 5,33.2,28.4,12.96449,80.2588,4.07,2751.9
EV-048,Model Y,38.3,31.5,13.16207,80.14828,3.64,6221.3
EV-037,Model 3,49.2,50.2,13.07963,80.17037,2.97,9229.8
EV-079,Model Y,32.8,19.6,13.11418,80.2664,4.25,10725.3
EV-044,Ioniq 5,39.1,37.8,13.06788,80.21408,4.97,795.9
EV-100,Kona Electric,25.1,22.2,13.2394,80.29782,4.23,9964.4
EV-015,Model Y,36.7,55.6,13.03729,80.4047,3.77,854.7
EV-043,Kona Electric,44.2,37.2,13.03421,80.22096,3.84,427.6
EV-048,Model Y,31.7,0,12.95777,80.24952,3.85,2290.4
EV-087,Model Y,37.2,22.3,13.09173,80.32386,3.84,9806.4
EV-070,Kona Electric,28.9,0,13.23137,80.21711,4.08,797.1
EV-046,Model Y,38.1,40,13.0927,80.21347,3.05,318.3
EV-043,Kona Electric,40.2,0,13.10087,80.23514,2.98,1773.8
EV-021,Ioniq 5,26.2,0,13.16056,80.34117,4.18,14246.1
EV-023,Model 3,50.1,59.6,13.09567,80.12924,3.55,13609.6
EV-080,Model 3,31.3,58.6,13.17864,80.2029,3.33,1301.6
EV-047,Kona Electric,31.8,18.5,13.19052,80.39317,3.59,4563.7
EV-015,Model Y,34.9,59.1,13.03526,80.02277,3.5,14209.7
EV-025,XUV400,30.6,0,12.96827,80.26051,3.83,1469.8
EV-036,Kona Electric,30.2,20.7,13.13787,80.39309,4.57,1423.5
EV-075,Kona Electric,30.9,29.7,13.10851,80.4235,3.57,1294.6
EV-051,XUV400,28.9,24,12.99903,80.33465,4.31,14647.3
EV-015,Model Y,39.4,34.7,13.02846,80.36445,4.24,11147.9
EV-068,Model Y,33.8,24.7,13.02821,80.19481,3.92,3221.2
EV-021,Ioniq 5,34.9,45,13.0945,80.20138,4.31,694
EV-013,MG ZS EV,39.7,52.8,13.16249,80.40783,4.02,14478.8
EV-086,Model 3,24.5,0,13.16697,80.24959,3.5,6385.2
EV-019,Model 3,35.9,19.7,13.14597,80.12053,3.76,8977.6
EV-034,MG ZS EV,34.9,28.5,13.05933,80.30417,4.16,4191.5
EV-078,Nexon EV,36,35.8,13.26031,80.25542,3.76,11376.6
EV-068,Model Y,38.9,35.7,13.08536,80.27719,4.24,2956.1
EV-052,MG ZS EV,40.2,0,13.0516,80.0802,4.47,11804.7
EV-027,Model Y,40.4,56.3,12.97341,80.05884,3.76,3462.9
EV-029,Ioniq 5,34.4,28.4,13.0549,80.2949,3.76,1473.2
EV-028,Model 3,29.5,28.4,13.1178,80.24645,3.71,7184.9
EV-035,MG ZS EV,21.8,14.2,12.9558,80.23415,3.85,12199.2
EV-008,Kona Electric,32.6,0,13.00637,80.30194,3.83,5776
EV-016,MG ZS EV,29.9,35.2,13.04531,80.20839,4.35,438
EV-036,Kona Electric,20.8,12.4,13.02067,80.24946,3.77,8301.9
EV-030,XUV400,32,14.2,13.01407,80.2348,3.93,10208.7
EV-018,XUV400,33.2,0,13.17267,80.34154,4.31,11111.7
EV-002,Model Y,38.8,25.6,12.95065,80.12039,3.87,6031.9
EV-049,Nexon EV,37.3,0,13.09673,80.21891,3.82,1459.8
EV-077,Ioniq 5,36.4,0,13.12423,80.35788,4.35,8767
EV-004,Kona Electric,39.1,21.8,13.04397,80.20373,4.46,4946.6
EV-090,Kona Electric,28.6,33,13.06454,80.2803,4.02,14203.6
EV-089,XUV400,34.8,29.5,13.07946,80.40426,4.66,7543.2
EV-094,Model 3,38.1,26.4,13.13344,80.28337,4.07,7086.6
EV-075,Kona Electric,33.9,13.7,13.20516,80.44194,4.35,4641.6
EV-007,XUV400,31.2,0,12.97994,80.38269,4.78,5085.1
EV-095,Model 3,35.2,25.3,13.0094,80.21857,3.75,7693.8
EV-074,XUV400,39.8,54.6,13.01343,80.16958,3.6,4603.4
EV-039,Model Y,34.9,27.2,13.08169,80.22239,4.32,13385.1
EV-013,MG ZS EV,34,51.6,13.05072,80.3011,3.8,6588.1
EV-031,Model Y,27.1,30.2,13.13601,80.2984,3.62,4383.9
EV-071,Model Y,33.6,21.5,13.03018,80.32386,3.86,2335.1
EV-063,Model 3,35.8,29.3,13.01164,80.19667,3.43,10086.9
EV-056,Kona Electric,36.2,33,13.02165,80.20844,4.01,391.7
EV-042,Ioniq 5,39.1,19.7,13.09196,80.31538,4.07,6752.7
EV-061,Ioniq 5,39.7,17.3,13.15981,80.42997,4.43,8254.1
EV-042,Ioniq 5,35.1,29.8,13.07915,80.18294,4.47,5100.1
EV-056,Kona Electric,32.9,11.8,13.03805,80.26491,3.87,11248.5
EV-036,Kona Electric,42.5,63.9,13.00022,80.24191,4.47,10136.5
EV-084,Ioniq 5,40.7,55.1,13.19963,80.28233,3.37,14571.1
EV-068,Model Y,32.6,23.9,12.94182,80.17492,3.44,7634
EV-007,XUV400,39,30.5,13.06781,80.27775,3.5,8069.5
EV-054,XUV400,34.8,29.8,13.14188,80.36836,3.53,3691.4
EV-001,Kona Electric,34.4,25.1,13.06671,80.14078,4.3,5785.3
EV-044,Ioniq 5,38.2,33.8,13.03739,80.35038,4.67,407.8
EV-045,MG ZS EV,36.4,49.6,13.12555,80.17511,4.6,10340.7
EV-047,Kona Electric,36.3,32.1,12.9952,80.29135,3.25,4677.8
EV-013,MG ZS EV,35.2,14.2,12.94344,80.3098,4.34,8107.8
EV-022,Ioniq 5,39.7,30.1,13.11095,80.30071,4.61,3828.6
EV-021,Ioniq 5,42,52.4,13.00309,80.24402,4.25,9317.4
EV-086,Model 3,34.8,11.9,13.09324,80.3237,3.75,6716.5
EV-092,Model 3,22.3,27.6,13.07284,80.17012,4.07,7230.5
EV-009,Model 3,39.8,54.7,13.10358,80.34387,3.42,14139.4
EV-026,Nexon EV,34,0,13.06453,80.2335,4.3,10593.9
EV-009,Model 3,40.1,42.7,13.12682,80.29646,3.41,3932.2
EV-015,Model Y,27.2,0,13.02642,80.24259,4.27,7561.3
EV-010,MG ZS EV,26.2,40,13.1452,80.39327,3.72,7002.8
EV-088,Ioniq 5,38.8,23.5,12.98529,80.30579,4.15,11926.8
EV-042,Ioniq 5,30.8,41.2,13.17651,80.32292,3.9,12501.2
EV-072,Kona Electric,45,57.6,13.24683,80.3337,3.6,4255.2
EV-024,Model Y,29.1,0,13.09135,80.25142,4.38,12318.2
EV-080,Model 3,29.1,18.3,13.20823,80.29384,4.61,2696.6
EV-049,Nexon EV,38,35.8,13.22897,80.28392,3.65,11442.7
EV-026,Nexon EV,39.2,34.1,13.05703,80.32229,4.07,3735.5
EV-091,Model 3,39.3,37.7,13.08653,80.23505,3.57,4472.5
EV-037,Model 3,34.5,0,13.01757,80.21417,3.82,12787.8
EV-068,Model Y,28.5,0,13.02273,80.36525,3.71,6304
EV-050,MG ZS EV,24.4,0,13.10133,80.33364,3.5,14858.5
EV-024,Model Y,33.9,31.8,12.95183,80.20355,4.42,2283.4
EV-019,Model 3,30.3,33.9,13.14948,80.42288,4.04,6952.9
EV-100,Kona Electric,41.5,60.8,13.09608,80.22499,3.46,10988.1
EV-060,Model Y,42.5,51.2,13.13721,80.28019,3.85,85.5
EV-039,Model Y,37.9,41.9,13.06814,80.36419,4.48,2282.1
EV-074,XUV400,34.4,19.8,13.1365,80.36343,4.41,310.2
EV-089,XUV400,34.8,36,13.10251,80.21426,4.22,14893.2
EV-018,XUV400,39.4,21.2,13.12328,80.31208,3.73,11410.6
EV-019,Model 3,25.7,23.5,13.15484,80.24588,4.05,5606.5
EV-036,Kona Electric,27.6,13.3,12.9815,80.30426,3.56,2348.5
EV-074,XUV400,41.1,0,13.02645,80.26065,3.97,1360.3
EV-097,Model Y,28.1,19.5,13.26789,80.23848,4.39,7980.9
EV-055,Nexon EV,41.2,54.9,13.09928,80.19371,4.27,14638.5
EV-069,Model Y,39.3,29.9,12.94536,80.36551,3.74,10120.8
EV-047,Kona Electric,24.8,20.4,12.9458,80.2112,4.33,5480.2
EV-049,Nexon EV,23.3,0,13.0767,80.38817,4.25,7515.3
EV-099,Kona Electric,40.7,19.7,13.04086,80.2472,3.9,14983.6
EV-098,Ioniq 5,34.5,61.7,13.01819,80.30947,3.96,7783.9
EV-033,Nexon EV,30.7,28.3,13.22615,80.39384,4.49,14463.2
EV-021,Ioniq 5,32.9,29.5,13.05317,80.23625,4.34,250.3
EV-081,Model Y,27.1,0,13.14838,80.30845,3.58,10815.8
EV-022,Ioniq 5,39.5,40.3,13.10271,80.31022,3.89,9409.3
EV-048,Model Y,26.1,0,13.05911,80.21737,4.16,10281.5
EV-037,Model 3,28.3,51,12.99136,80.28848,3.56,8560.7
EV-015,Model Y,44.3,54.6,13.14424,80.33028,4.43,667.4
EV-035,MG ZS EV,33.5,59.4,12.89515,80.40678,3.84,2247.7
EV-092,Model 3,30.2,16.3,13.15235,80.23751,3.82,13834.2
EV-071,Model Y,43,56.8,13.0948,80.29837,3.56,3497.7
EV-032,Nexon EV,35.4,25.2,13.13219,80.26053,3.72,14894.1
EV-011,Kona Electric,43,45,13.08332,80.28617,4.28,10195.4
EV-010,MG ZS EV,39.3,26,12.98395,80.22336,4.33,6668.1
EV-073,Model Y,29.7,0,13.11482,80.25718,3.73,13801.1
EV-078,Nexon EV,37.1,0,13.15061,80.39216,4.59,11925.8
EV-077,Ioniq 5,40.5,64.3,13.04437,80.28089,3.46,6437.3
EV-057,Model 3,33,33.3,13.13529,80.27679,3.68,1033.6
EV-025,XUV400,35.1,13.4,13.10642,80.20251,4.19,13025.2
EV-002,Model Y,26.6,9.5,13.11874,80.35798,3.52,11476.8
EV-064,Nexon EV,43,57,13.01394,80.33846,3.21,11862.1
EV-035,MG ZS EV,43.3,65.1,13.18527,80.28088,3.22,11174.2
EV-007,XUV400,39.5,57.3,13.10638,80.42279,3.44,4139.9
EV-085,Ioniq 5,25.5,25.8,13.14924,80.22809,4.3,12883.4
EV-018,XUV400,40.4,22.2,13.05165,80.18732,3.48,38.5
EV-067,Model 3,35.6,11.8,13.16128,80.26311,4.15,3563
EV-042,Ioniq 5,31.9,0,13.04894,80.20292,4.34,703.2
EV-039,Model Y,31.1,0,13.01136,80.28995,4.58,1663.4
EV-041,Ioniq 5,31.2,15.4,13.22445,80.27656,3.8,7988
EV-075,Kona Electric,31.3,8.8,12.89289,80.36293,3.83,563.7
EV-024,Model Y,41.4,46.2,13.32189,80.23424,4.79,2724.8
EV-060,Model Y,31.8,19.7,13.13884,80.29726,4.54,3494.9
EV-046,Model Y,34.6,32.8,13.05752,80.28552,3.89,9831.8
EV-019,Model 3,31.4,0,13.10879,80.3373,4.46,7035
EV-068,Model Y,37.7,51.4,13.13889,80.18027,3.97,6878.9
EV-090,Kona Electric,35.8,57,13.0561,80.19888,3.77,11527.6
EV-042,Ioniq 5,37.9,56.1,13.24552,80.22439,4.77,6853.5
EV-032,Nexon EV,40.8,59,13.20075,80.18395,4.15,5230.6
EV-039,Model Y,29.2,14.7,13.30085,80.31969,4.75,14437
EV-036,Kona Electric,35.4,35.6,12.98498,80.32045,3.58,129.4
EV-097,Model Y,43,10.9,13.09992,80.35807,4.72,4584.4
EV-036,Kona Electric,34.1,20.5,12.97174,80.25904,3.94,9142.8
EV-003,XUV400,30.3,24.8,12.99538,80.23371,3.93,11743.2
EV-073,Model Y,30.7,32.6,13.0566,80.19493,4.16,12247.1
EV-008,Kona Electric,33.6,66,13.05805,80.37498,3.78,695.9
EV-097,Model Y,47.5,61.1,13.11229,80.25292,4.06,10638.4
EV-070,Kona Electric,45,66.3,13.07385,80.21263,3.93,10805.2
EV-041,Ioniq 5,31.4,48.4,13.1467,80.33073,3.67,3215.1
EV-068,Model Y,37.5,36.9,13.10821,80.24356,3.6,1696.1
EV-013,MG ZS EV,42.3,35.2,13.2145,80.18534,3.92,11246.5
EV-049,Nexon EV,31.8,0,13.149,80.20131,3.99,3746.3
EV-060,Model Y,29.7,1,12.98838,80.27794,4.04,30.1
EV-002,Model Y,49.6,53.2,13.07106,80.18491,4.31,3357.5
EV-060,Model Y,22.5,0,13.07646,80.26385,4.07,470.9
EV-005,MG ZS EV,52.3,59.8,13.11789,80.20152,4.65,3741.6
EV-044,Ioniq 5,32.3,0,13.16872,80.19502,4.58,5028.6
EV-027,Model Y,40.8,19.8,13.10531,80.23166,3.88,4074.6
EV-032,Nexon EV,27.7,14.1,13.12895,80.28344,3.29,13799.5
EV-021,Ioniq 5,33.8,45,12.99196,80.29626,4.96,3491.8
EV-008,Kona Electric,26.6,0,13.04596,80.34465,3.89,7015.7
EV-072,Kona Electric,34.6,26.1,12.92973,80.20806,4.37,14361.6
EV-050,MG ZS EV,40.3,56.1,13.11806,80.38202,3.51,13188.6
EV-067,Model 3,38.8,11.9,13.15002,80.48838,4.64,4642.3
EV-044,Ioniq 5,25.7,18.9,12.97718,80.2371,4.34,4900.7
EV-058,Model Y,34.7,16,13.09538,80.12933,3.57,8902
EV-003,XUV400,36.5,0,13.07452,80.13137,3.22,13768.4
EV-086,Model 3,45,63.6,13.21778,80.23095,3.7,154.9
EV-070,Kona Electric,29.8,0,13.01115,80.21517,4.2,5899.8
EV-002,Model Y,36.9,59,13.15615,80.27111,4.02,12747.4
EV-087,Model Y,33.9,19.3,13.17415,80.31136,3.69,6160
EV-044,Ioniq 5,40.1,59.5,13.0671,80.16781,3.45,10802.2
EV-002,Model Y,38.5,0,13.1061,80.25698,3.24,10380.4
EV-081,Model Y,28.6,22.5,13.1689,80.23022,3.78,3085.9
EV-035,MG ZS EV,31.4,27.3,12.99474,80.43354,3.35,6746.7
EV-098,Ioniq 5,25.3,0,13.04853,80.16017,3.71,8495
EV-087,Model Y,37.4,27.3,13.0976,80.20999,4.13,10733.4
EV-030,XUV400,41,29.2,13.24782,80.27338,4.13,12336.7
EV-008,Kona Electric,28.3,28,13.05072,80.21053,3.73,11400.2
EV-022,Ioniq 5,32.4,0,13.06121,80.36135,4.11,429.5
EV-044,Ioniq 5,40.7,29.2,13.20647,80.18911,4.59,10061.2
EV-058,Model Y,43.7,65,13.13574,80.19743,3.49,7462.2
EV-036,Kona Electric,39.6,31.4,13.2573,80.36825,3.49,8610.1
EV-069,Model Y,28.6,21.6,13.17016,80.17543,4.31,5597.6
EV-077,Ioniq 5,38.7,24,13.07102,80.33747,4.44,10711.8
EV-093,Model Y,38.9,64.8,13.05964,80.23449,3.32,10110
EV-031,Model Y,40.5,26.1,13.01673,80.22123,3.72,8694.4
EV-047,Kona Electric,36.8,21.3,12.9783,80.23007,3.21,12924.8
EV-055,Nexon EV,33.9,50,13.10997,80.18106,3.72,1533
EV-080,Model 3,40.3,57.2,13.13286,80.34327,3.39,4518.8
EV-062,Model 3,38.1,16.5,13.14249,80.28159,3.39,7429.5
EV-030,XUV400,34,37.8,13.07282,80.34198,3.85,14379.3
EV-055,Nexon EV,38.2,46.7,13.23711,80.36481,3.96,1084.1
EV-016,MG ZS EV,30.1,39.8,12.97402,80.31398,3.92,5059.5
EV-012,MG ZS EV,34.7,0,12.96497,80.15448,3.87,13888.7
EV-017,Ioniq 5,34.4,22.1,13.01713,80.19316,4.61,13469.7
EV-016,MG ZS EV,42.1,46.4,13.08318,80.33877,4.1,12979.4
EV-012,MG ZS EV,37.8,26.9,12.99493,80.27514,4.26,4629.3
EV-008,Kona Electric,35.6,47.4,13.19046,80.32273,4.68,12703.3
EV-084,Ioniq 5,30.8,25.3,13.02358,80.26359,4.39,7582.6
EV-003,XUV400,28.9,19.2,13.0093,80.23632,3.89,9298.6
EV-016,MG ZS EV,29.5,0,13.16711,80.32283,3.26,3586.2
EV-030,XUV400,40.6,34.5,13.09929,80.13251,3.85,10601.6
EV-023,Model 3,29.9,56.1,13.14548,80.24512,4.36,4918.8
EV-092,Model 3,32.3,45.5,13.07889,80.27602,4.38,5161.5
EV-005,MG ZS EV,38.6,19,13.10444,80.2874,3.85,9554.1
EV-084,Ioniq 5,42.5,32,12.96802,80.16714,3.97,3601.3
EV-065,Model 3,31.6,37.9,13.07087,80.17045,4.05,3370.5
EV-030,XUV400,29.7,24.5,12.99886,80.23925,3.75,5540.6
EV-021,Ioniq 5,40.8,14.6,13.23905,80.26568,3.78,11672.1
EV-084,Ioniq 5,31.4,0,13.18613,80.3951,3.74,3374.1
EV-070,Kona Electric,31.8,35.5,13.03039,80.20046,4.2,11810.8
EV-022,Ioniq 5,44.5,60.6,13.0661,80.23125,3.27,10435.6
EV-082,Model 3,42.4,65.5,13.06987,80.39802,4.17,10187.8
EV-072,Kona Electric,35.7,0,13.25502,80.35583,4,7124
EV-032,Nexon EV,34.7,57.3,13.11441,80.18158,3.31,11189.6
EV-033,Nexon EV,36.2,19.8,13.04847,80.32474,4.41,207.7
EV-016,MG ZS EV,41.9,30.2,13.09443,80.33729,4.6,4587.6
EV-076,MG ZS EV,35.2,0,12.95974,80.28636,5.26,10188.7
EV-038,Model Y,40,28.3,13.07681,80.17684,4.55,14809.5
EV-098,Ioniq 5,41.3,19.3,12.99623,80.22306,3.65,42.7
EV-014,XUV400,37.4,27,12.93489,80.22046,4.08,7652
EV-036,Kona Electric,35.6,53.4,13.24163,80.31301,4.84,13857.9
EV-097,Model Y,43.7,60.9,13.08054,80.23635,3.37,12953.8
EV-023,Model 3,30.1,29.9,13.02097,80.24952,3.49,351.9
EV-066,XUV400,36.5,46.6,12.94693,80.22254,3.81,7945.7
EV-085,Ioniq 5,36.6,13.5,13.06501,80.14602,3.59,69.3
EV-002,Model Y,20,24.1,13.07077,80.47831,3.76,11844.7
EV-091,Model 3,36.3,25.3,13.1439,80.30292,3.74,4636.6
EV-073,Model Y,37.4,32.6,13.00639,80.38846,4.29,11485
EV-065,Model 3,29.9,30.1,13.04,80.18145,3.48,14172.2
EV-075,Kona Electric,38.4,39.6,13.00873,80.3922,4.05,14641.4
EV-067,Model 3,32.9,0,13.06526,80.23898,3.69,13412.2
EV-052,MG ZS EV,38.3,51.3,12.92326,80.31312,4.09,3066.1
EV-062,Model 3,40.3,19.8,13.01836,80.35004,4.26,2923
EV-023,Model 3,38.2,15.4,13.13308,80.39158,4.36,9388.6
EV-026,Nexon EV,35.2,0,12.98466,80.26699,4.36,8163.1
EV-068,Model Y,30.8,32.5,13.16266,80.19035,3.75,148
EV-082,Model 3,34.9,25.2,13.15257,80.26952,4,5879
EV-055,Nexon EV,42.7,40.2,13.15926,80.31798,4.59,13600.8
EV-006,XUV400,34.2,27,13.08234,80.22783,4.18,13475.9
EV-035,MG ZS EV,43.1,27.7,13.07515,80.23685,4.35,3062.6
EV-022,Ioniq 5,38.2,23.6,13.10827,80.14684,3.51,5732.5
EV-043,Kona Electric,40.5,0,13.18832,80.19245,4.38,8407.7
EV-015,Model Y,30,28,13.18104,80.30624,3.25,12792.5
EV-086,Model 3,32.8,12.8,12.94972,80.34126,3.39,7982.3
EV-060,Model Y,39.9,68.1,13.01276,80.35884,3.18,14523.2
EV-012,MG ZS EV,35,0,12.99838,80.45278,4.17,11986.8
EV-049,Nexon EV,31.8,28.8,13.14084,80.38975,4.24,14296.6
EV-042,Ioniq 5,24.8,7.3,13.02836,80.25854,3.67,10973.7
EV-038,Model Y,36.9,24.9,13.06643,80.19585,3.23,13165
EV-082,Model 3,33.7,29.1,13.21934,80.25021,4.38,12465.9
EV-045,MG ZS EV,35.2,46.1,13.17237,80.22661,4.21,3811.3
EV-035,MG ZS EV,32.2,30.3,13.1928,80.28397,4.17,3446.9
EV-030,XUV400,32.6,0,13.02534,80.34198,4.77,12966.4
EV-088,Ioniq 5,31.6,41.8,12.86099,80.30908,4.06,1274.7
EV-030,XUV400,31,0,13.05106,80.39678,3.6,6131.4
EV-078,Nexon EV,27.9,0,12.9675,80.30234,4.53,12310.8
EV-006,XUV400,31.2,18.6,12.92718,80.16865,3.84,12199.5
EV-067,Model 3,33.8,0,13.17299,80.2251,3.96,2086
EV-080,Model 3,35.3,0,13.01135,80.30291,3.79,7318.2
EV-007,XUV400,37.5,58.4,13.01818,80.28899,3.4,7200.1
EV-052,MG ZS EV,40.1,27.1,13.05344,80.37536,3.83,4859.2
EV-014,XUV400,27.1,0,13.21442,80.27126,4.61,13758.1
EV-073,Model Y,28.6,34.7,13.06977,80.25659,3.57,9798.5
EV-015,Model Y,28.2,23.9,13.15883,80.14478,4.43,14702.9
EV-021,Ioniq 5,28.3,14.3,13.05747,80.20616,3.26,1006.2
EV-035,MG ZS EV,29.5,34,12.95626,80.2954,4.64,5918.3
EV-066,XUV400,42.1,0,12.98751,80.28747,4.68,12527.9
EV-091,Model 3,26,14.9,13.0824,80.31829,3.59,6343.2
EV-002,Model Y,41.9,43.1,13.09131,80.30675,4.03,3931.9
EV-035,MG ZS EV,35.5,30.6,13.12612,80.26163,4.26,14967.1
EV-082,Model 3,39.1,50.2,13.12615,80.19056,3.65,13097.5
EV-078,Nexon EV,31.8,36.1,13.15471,80.27075,4.75,8199.4
EV-020,Model Y,36.6,24.9,13.02117,80.26716,4.01,8427.8
EV-082,Model 3,30.2,22.8,13.22888,80.38045,3.79,107.9
EV-010,MG ZS EV,38.8,18.2,13.2362,80.37695,4.03,14715
EV-025,XUV400,37.8,6.2,13.04106,80.2324,3.71,12095.4
EV-066,XUV400,35.1,31,13.01919,80.22095,4.01,555.8
EV-025,XUV400,36.7,42,12.93992,80.16241,3.82,2649.1
EV-054,XUV400,36.2,17.1,13.09637,80.25751,3.69,12316.4
EV-033,Nexon EV,37.4,29.3,13.11889,80.23276,4.32,1307.5
EV-036,Kona Electric,39.5,20,13.03635,80.47929,3.32,14127.1
EV-095,Model 3,40.2,26.6,13.10532,80.18147,4.71,14998.4
EV-014,XUV400,31.9,0,12.97167,80.27539,4.09,13297.1
EV-065,Model 3,35,45.3,13.16011,80.21927,4.73,11084.9
EV-080,Model 3,38.6,21.5,13.04022,80.27267,4.38,7311.8
EV-054,XUV400,38,56.3,13.1058,80.24403,3.24,1241
EV-052,MG ZS EV,38.3,47.4,13.09951,80.33562,3.98,10958
EV-003,XUV400,42.9,68.5,12.92586,80.30593,2.81,5956
EV-099,Kona Electric,39.1,18.6,13.14942,80.33295,3.64,8555.6
EV-041,Ioniq 5,33.3,0,13.01994,80.21054,3.95,4404.4
EV-006,XUV400,33.7,38.8,13.0989,80.35704,3.72,3636.1
EV-025,XUV400,43.8,23.3,12.96991,80.23216,3.81,4867.8
EV-013,MG ZS EV,40.8,9.3,13.04435,80.1582,3.73,12208.4
EV-098,Ioniq 5,32.4,45.9,13.11176,80.25615,4.87,6400.2
EV-008,Kona Electric,30.7,26.8,12.99636,80.27977,4.05,4679.1
EV-021,Ioniq 5,32.3,35.3,13.00074,80.17072,4.25,6497.4
EV-098,Ioniq 5,41.4,42.7,13.09271,80.34059,3.98,489.1
EV-068,Model Y,44.3,26.3,13.0693,80.20581,4.13,13359.6
EV-025,XUV400,31.1,13.2,13.11064,80.20238,3.18,8278.7
EV-079,Model Y,39.7,57.2,13.05328,80.2707,4.42,1576.9
EV-068,Model Y,30.2,16.7,13.13402,80.33928,3.71,4329.7
EV-045,MG ZS EV,47.5,58.1,13.03734,80.17343,4.16,14753.4
EV-060,Model Y,41.8,47.5,13.13047,80.34595,4.42,8897.9
EV-012,MG ZS EV,32.7,40,13.01016,80.09795,3.28,4374.6
EV-032,Nexon EV,21.5,0,13.03382,80.29715,4.02,6398.1
EV-096,Ioniq 5,45.1,65.5,13.14115,80.18032,3.75,3880.8
EV-092,Model 3,31.9,22.7,13.04155,80.20682,4.04,481.9
EV-013,MG ZS EV,36.2,0,12.989,80.40973,4,12631.2
EV-031,Model Y,36.5,25.5,13.22111,80.19165,3.83,4390.7
EV-078,Nexon EV,27,35,13.07989,80.2662,3.71,12577
EV-020,Model Y,28,0,13.12042,80.18536,4.42,7181
EV-018,XUV400,30.2,0,12.90173,80.33224,4.16,2747.5
EV-093,Model Y,28.6,0,13.18924,80.30342,4.07,12029
EV-060,Model Y,41,70,13.2944,80.31468,2.86,5659.8
EV-063,Model 3,34,0,13.18207,80.36117,3.9,10617.4
EV-006,XUV400,44.8,32.2,13.19348,80.24368,3.98,12559.3
EV-032,Nexon EV,37.5,26,13.05,80.35666,4.34,14445
EV-093,Model Y,43,29.6,13.10285,80.38989,3.3,1291.8
EV-043,Kona Electric,35.9,52.6,13.12175,80.29346,3.41,130.8
EV-002,Model Y,37.8,0,13.02689,80.1822,4.72,8228.6
EV-060,Model Y,33.1,25.4,13.07278,80.1743,3.68,3967.3
EV-023,Model 3,30.6,26.4,13.00262,80.30608,3.26,7039.2
EV-083,Ioniq 5,33,48.7,13.05106,80.18215,3.65,1094.5
EV-031,Model Y,21.8,25.2,13.14997,80.16323,3.68,7526.3
EV-005,MG ZS EV,43.2,57.9,12.94144,80.3414,4,1877.2
EV-083,Ioniq 5,25.5,0,13.15895,80.234,4.26,12579.6
EV-034,MG ZS EV,42.7,30.2,12.95651,80.46425,3.61,11393.5
EV-010,MG ZS EV,34.7,29.4,13.0869,80.2181,3.85,1115.7
EV-089,XUV400,29.5,44.3,13.09417,80.23091,4.21,12546.1
EV-002,Model Y,30.9,37.3,13.12853,80.29944,4.23,4877.8
EV-011,Kona Electric,37.3,36.5,13.06826,80.28707,3.59,5296.1
EV-050,MG ZS EV,25.5,24,12.99912,80.26397,3.63,2701.2
EV-031,Model Y,34.9,0,13.09746,80.26206,4.85,12530.4
EV-056,Kona Electric,28,29.6,13.2565,80.53013,3.9,6073.6
EV-079,Model Y,34.7,53.3,13.08155,80.40356,4.43,737.3
EV-073,Model Y,36.9,32.5,13.01219,80.33818,4.09,14493.9
EV-087,Model Y,36.4,16.9,13.04533,80.17267,4.44,3842
EV-083,Ioniq 5,43.9,65.7,13.09472,80.26479,3.84,14043
EV-009,Model 3,29.3,32,13.06121,80.32354,4.07,4522.1
EV-099,Kona Electric,30.5,0,13.05009,80.33056,4.06,12472.2
EV-021,Ioniq 5,41.3,32.3,13.18889,80.37291,3.5,9965
EV-073,Model Y,33.3,23.9,13.12408,80.21941,3.93,12919.9
EV-028,Model 3,34.8,10.9,13.07322,80.26762,3.79,14641.9
EV-062,Model 3,36.9,33.8,13.07383,80.2103,3.87,13072.9
EV-007,XUV400,38.5,0,13.09655,80.37748,3.85,6058
EV-080,Model 3,31,11.2,13.12753,80.32661,4.06,12218.5
EV-016,MG ZS EV,32.5,62.2,13.18529,80.23011,3.91,10676.2
